parcl_property_id,address,city,county_name,BG_ID,latitude,longitude,property_type,bedrooms,bathrooms,square_footage,year_built
95314697,1798 MUD CREEK RD,,Habersham,131370006012,34.483221,-83.625758,Single family,3.0,2.0,1338.0,1991.0
89137974,248 BLACKSNAKE RD,,Habersham,131370003001,34.58369,-83.490626,Single family,3.0,2.0,1874.0,1984.0
65337486,178 GRANDVIEW AVE,Mount Airy Town,Habersham,131370004002,34.513623,-83.509002,Single family,3.0,1.0,1322.0,1917.0
99238227,457 ROME BEAUTY LN,,Habersham,131370001002,34.701841,-83.450527,Single family,4.0,6.0,4375.0,2000.0
94720783,229 BEAVER LAKE DR,,Habersham,131370001002,34.663988,-83.446231,Single family,3.0,2.0,1840.0,1982.0
181705502,157 DONALYN LN,Baldwin City,Habersham,131370006042,34.493916,-83.543945,Single family,3.0,2.0,1117.0,1980.0
274894817,500 HARVEST CHURCH RD,,Habersham,131370002041,34.6312802,-83.6048909,Single family,4.0,2.5,1571.0,2024.0
84756989,182 TALKING ROCK RD,,Habersham,131370001002,34.68106,-83.428619,Single family,3.0,1.0,1200.0,1977.0
67825785,830 SYCAMORE HILL LN,,Habersham,131370002041,34.617071,-83.563781,Single family,3.0,2.0,1702.0,2005.0
97942148,149 HAZELWOOD DR,,Habersham,131370004004,34.563708,-83.464066,Single family,3.0,2.0,1622.0,2000.0
139440573,221 TALL OAKS DR,,Habersham,131370006013,34.473016,-83.63085,Single family,5.0,3.0,2131.0,1997.0
82520112,230 N MIZE RD,,Habersham,131370003001,34.589084,-83.498522,Single family,3.0,2.0,1797.0,1999.0
90543880,150 BIRCHWOOD DR,,Habersham,131370001001,34.629837,-83.465973,Single family,3.0,3.0,2016.0,1996.0
90638763,1902 HIGHWAY 197 N,,Habersham,131370002034,34.643977,-83.529991,Single family,3.0,2.0,1444.0,1938.0
138989662,1751 BLACKSNAKE RD,,Habersham,131370003001,34.603272,-83.485773,Single family,3.0,2.0,1384.0,1991.0
96075811,375 MAINE ST,Demorest City,Habersham,131370005023,34.56686,-83.534713,Single family,2.0,1.0,1040.0,1936.0
86528723,175 ALPINE CT,,Habersham,131370006041,34.517902,-83.55462,Single family,3.0,2.0,2148.0,1954.0
130390354,135 HABERSHAM LANDING DR,Demorest City,Habersham,131370005022,34.56813,-83.557408,Single family,3.0,2.0,1632.0,2005.0
176482514,2416 HIGHWAY 105,,Habersham,131370002012,34.611177,-83.613221,Single family,2.0,2.0,1215.0,1971.0
83812598,157 ROBERTSON LOOP RD,,Habersham,131370003003,34.59094,-83.535203,Single family,3.0,1.0,1140.0,1999.0
75595655,1711 HIGHWAY 105,,Habersham,131370002012,34.601999,-83.615184,Single family,3.0,2.0,1862.0,1960.0
95162559,171 HABERSHAM LANDING DR,Demorest City,Habersham,131370005022,34.567329,-83.558453,Single family,3.0,2.0,1960.0,2007.0
455717848,230 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.505736,-83.5529885,Single family,5.0,3.5,2709.0,2024.0
75050315,901 PEA RIDGE RD,,Habersham,131370006031,34.498432,-83.648178,Single family,3.0,2.0,1152.0,1978.0
73042902,906 HIGHWAY 105,,Habersham,131370002012,34.592762,-83.617044,Single family,3.0,2.0,1350.0,2019.0
91983859,820 CAMP CREEK RD,,Habersham,131370005012,34.528983,-83.517199,Single family,3.0,3.0,2113.0,2016.0
124977159,1942 ROCK RD,,Habersham,131370001001,34.602151,-83.408865,Single family,3.0,2.0,1790.0,1982.0
99484134,234 SETTLERS POINT DR,,Habersham,131370002034,34.640411,-83.51668,Single family,5.0,4.0,3858.0,2003.0
92141460,690 FAIRVIEW SCHOOL RD,,Habersham,131370002012,34.597693,-83.609911,Single family,2.0,1.0,2076.0,1962.0
96731344,185 WILLIAMS ST,Baldwin City,Habersham,131370006042,34.490562,-83.541776,Single family,2.0,1.0,1668.0,1910.0
99534591,1381 BLAIR RD,,Habersham,131370004004,34.54256,-83.473937,Single family,3.0,2.0,1967.0,1988.0
73688950,671 HAZEL CREEK RD,,Habersham,131370004004,34.560855,-83.465049,Single family,3.0,1.0,1280.0,1921.0
72336104,1087 HIGHWAY 105,,Habersham,131370002012,34.594809,-83.62064,Single family,3.0,2.0,1796.0,1972.0
92120094,371 PARKWOOD PLACE CIR,,Habersham,131370006032,34.518709,-83.57362,Single family,3.0,0.0,2468.0,1988.0
70458209,3923 CRANE MILL RD,,Habersham,131370006031,34.486028,-83.63974,Single family,3.0,2.0,1680.0,1988.0
171961289,342 FOREST ST,Cornelia City,Habersham,131370004002,34.506475,-83.519963,Single family,4.0,3.0,1708.0,1968.0
70563668,106 CANTERBERRY TRL,,Habersham,131370003001,34.587513,-83.504039,Single family,2.0,2.0,2308.0,1982.0
66325564,417 FAIRVIEW SCHOOL RD,,Habersham,131370002012,34.593104,-83.608315,Single family,2.0,1.0,1419.0,1966.0
73271537,140 SUGAR HILL LN,,Habersham,131370003001,34.60663,-83.506894,Single family,3.0,2.0,1644.0,1989.0
456024380,1300 PREACHER CAMPBELL RD,,Habersham,131370002012,34.6467188,-83.6309596,Single family,6.0,5.0,5422.0,2021.0
80354694,131 CROW ST,Cornelia City,Habersham,131370006044,34.518,-83.53211,Single family,2.0,1.0,1144.0,1955.0
99461577,800 HOLLYWOOD HILLS RD,,Habersham,131370001003,34.63931,-83.437977,Single family,3.0,3.0,3237.0,1979.0
80251631,260 GALLOWAY ST,Cornelia City,Habersham,131370006044,34.513237,-83.533889,Single family,2.0,1.0,912.0,1957.0
94326738,1783 BEN T HUIET HWY,,Habersham,131370002032,34.686907,-83.635259,Single family,3.0,2.0,1372.0,1986.0
91121344,118 ROCKWIND WAY,,Habersham,131370005023,34.553031,-83.554397,Single family,3.0,2.0,1809.0,2003.0
76145374,534 HISTORIC OLD HIGHWAY 441,,Habersham,131370001002,34.652442,-83.445635,Single family,3.0,2.0,1672.0,1965.0
74898283,1253 KINNEY MILL RD,,Habersham,131370003001,34.59215,-83.460114,Single family,3.0,2.0,1832.0,1988.0
76022003,469 CHESTNUT AVE,Demorest City,Habersham,131370005023,34.559768,-83.544341,Single family,3.0,1.0,1320.0,1963.0
67555316,500 RICHLAND TER,,Habersham,131370002033,34.684168,-83.473577,Single family,3.0,2.0,1484.0,1994.0
98130799,224 MOUNTAIN SPRINGS DR,,Habersham,131370001002,34.690806,-83.44383,Single family,3.0,2.0,1456.0,1997.0
148732399,5198 CAMP CREEK RD,,Habersham,131370004004,34.567682,-83.460827,Single family,5.0,4.0,2602.0,1977.0
97916271,110 LIBERTY CREEK DR,,Habersham,131370002033,34.698083,-83.489374,Single family,2.0,1.0,1025.0,1986.0
137988318,2687 CHASE RD,,Habersham,131370005011,34.539396,-83.529884,Single family,3.0,1.0,1563.0,1978.0
164107233,117 GRAND OAKS DR,,Habersham,131370002012,34.627152,-83.591413,Single family,3.0,2.5,1925.0,2000.0
90732088,223 SERENITY LAKE LN,,Habersham,131370002041,34.625644,-83.545743,Single family,2.0,1.0,1200.0,1985.0
94096406,2044 HIGHWAY 105,,Habersham,131370002012,34.606386,-83.613945,Single family,2.0,1.0,1320.0,1955.0
152097279,230 WOODS MILL TRL,,Habersham,131370006031,34.532061,-83.629538,Single family,2.0,2.5,2160.0,1994.0
88263214,309 2ND ST,Cornelia City,Habersham,131370005012,34.514361,-83.525242,Single family,2.0,1.0,1200.0,1917.0
69071054,116 TUSQUITTEE TRL,,Habersham,131370006032,34.524484,-83.569046,Single family,3.0,2.0,2263.0,2014.0
87612935,1590 DOUBLE SPRINGS RD,Demorest City,Habersham,131370005022,34.56699,-83.555634,Single family,3.0,3.0,3666.0,2000.0
91907374,515 WILDWOOD CIR,Clarkesville City,Habersham,131370003003,34.60982,-83.527331,Single family,2.0,1.0,1164.0,1957.0
131487536,226 GLADE ROCK SPGS,,Habersham,131370001001,34.623306,-83.457974,Single family,1.0,1.0,1260.0,1981.0
83674410,151 SUGAR CREEK DR,Cornelia City,Habersham,131370005012,34.520986,-83.518402,Single family,4.0,2.0,1442.0,2009.0
88072525,182 WOOD SPRINGS LN,Mount Airy Town,Habersham,131370004003,34.526018,-83.480151,Single family,3.0,3.0,1731.0,2007.0
87888047,385 SUNRISE CIR,Cornelia City,Habersham,131370004002,34.509722,-83.511323,Single family,4.0,3.0,1772.0,1960.0
120372559,200 FERNBANK DR,,Habersham,131370006032,34.518452,-83.575321,Single family,5.0,4.0,4810.0,2005.0
76564616,184 DONALYN LN,Baldwin City,Habersham,131370006042,34.493249,-83.544242,Single family,3.0,2.0,1117.0,1987.0
91771312,445 LONG ST,Demorest City,Habersham,131370005023,34.561137,-83.533598,Single family,3.0,2.0,1616.0,1986.0
145130535,575 MIDDLETON PL,,Habersham,131370001002,34.664258,-83.442056,Single family,3.0,2.0,1366.0,2005.0
105582235,700 FRANK ARROWOOD RD,,Habersham,131370006032,34.528036,-83.592087,Single family,2.0,1.0,672.0,1927.0
88486507,705 WATERS EDGE DR,,Habersham,131370002032,34.664425,-83.620138,Single family,3.0,2.0,1853.0,1998.0
140425045,513 CRISPIN PL,,Habersham,131370001002,34.706287,-83.451499,Single family,3.0,2.0,1882.0,2000.0
79773355,410 MEMORIAL DR,Clarkesville City,Habersham,131370003003,34.603165,-83.527396,Single family,3.0,1.5,1040.0,2014.0
88537471,120 HEARTWOOD WAY,Baldwin City,Habersham,131370006011,34.484233,-83.564008,Single family,3.0,2.0,1573.0,1994.0
84744154,501 AYERSVILLE RD,,Habersham,131370004004,34.573511,-83.43657,Single family,4.0,3.0,2468.0,1942.0
155171414,144 MOUNT ZION CONNECTOR,Raoul CDP,Habersham,131370006014,34.448083,-83.59928,Single family,1.0,1.0,480.0,1985.0
175716114,395 WHITE PINE LN,,Habersham,131370002032,34.684736,-83.540638,Single family,3.0,2.0,1718.0,2000.0
466694620,465 JACK EDWARDS RD,Cornelia City,Habersham,131370005011,34.5303,-83.54305,Single family,2.0,1.0,10100.0,2005.0
84610455,1119 TOCCOA HWY,,Habersham,131370001001,34.597843,-83.455542,Single family,3.0,2.0,1385.0,1971.0
84279175,150 SCRAPPER LN,,Habersham,131370003001,34.596888,-83.490605,Single family,3.0,2.0,1232.0,2006.0
72631991,122 WINDCHIME CIR,,Habersham,131370002012,34.590593,-83.615393,Single family,3.0,2.0,1157.0,2006.0
111755966,3138 TOCCOA HWY,,Habersham,131370003001,34.609718,-83.486636,Single family,2.0,2.0,1408.0,1977.0
72634533,199 SANTA FE WAY,,Habersham,131370005021,34.55382,-83.517554,Single family,3.0,4.0,2379.0,1972.0
100464750,171 TOMMY IRVIN RD,,Habersham,131370001001,34.58347,-83.425047,Single family,3.0,3.0,1386.0,2000.0
136457632,3090 OLD CLEVELAND RD,,Habersham,131370006032,34.539748,-83.575406,Single family,3.0,3.0,2345.0,2018.0
172915495,410 GARNER RD,,Habersham,131370006031,34.503338,-83.637605,Single family,3.0,2.0,1218.0,2000.0
84822090,559 OLD CAMP CREEK RD,,Habersham,131370005021,34.543327,-83.512723,Single family,2.0,2.0,1396.0,1999.0
178743472,3931 HIGHWAY 17,,Habersham,131370002041,34.631764,-83.615,Single family,3.0,1.0,1080.0,1989.0
137387341,149 WYNDAGE CT,,Habersham,131370006031,34.504868,-83.598615,Single family,3.0,3.0,2147.0,1999.0
469278641,110 CODY RD,,Habersham,131370003001,34.579124,-83.491129,Single family,2.0,2.0,528.0,2022.0
451759462,107 CHASE XING,,Habersham,131370005011,34.53781,-83.51735,Single family,4.0,2.0,,
66917882,231 OLD RIDGE RD,,Habersham,131370002011,34.601686,-83.571537,Single family,2.0,1.0,1092.0,1932.0
156601354,125 REFUGE TER,,Habersham,131370004003,34.52954,-83.48612,Single family,3.0,2.0,1904.0,1997.0
168595355,1920 HOLLYWOOD HWY,,Habersham,131370003002,34.626645,-83.484029,Single family,2.0,1.0,1368.0,1950.0
65586475,2200 THE ORCHARD RD,,Habersham,131370002033,34.691193,-83.473277,Single family,3.0,2.0,2008.0,2018.0
70868725,530 ECHOTA RD,,Habersham,131370002012,34.650711,-83.640325,Single family,4.0,5.0,3987.0,2001.0
149563150,294 BROOKWOOD LN,,Habersham,131370002031,34.79581,-83.578847,Single family,2.0,2.0,1056.0,1999.0
70277217,3059 GOSHEN CREEK RD,,Habersham,131370002031,34.799061,-83.600575,Single family,4.0,3.0,2809.0,2004.0
109389331,622 FRED PITTS RD,,Habersham,131370002011,34.604576,-83.592402,Single family,2.0,2.0,1472.0,1989.0
66766815,600 TRAVES CV,,Habersham,131370002041,34.650449,-83.613651,Single family,3.0,2.0,2046.0,2003.0
98857007,361 RED FOX HOLLOW RD,Cornelia City,Habersham,131370005012,34.518624,-83.518535,Single family,3.0,2.0,1120.0,1979.0
66794450,191 BRENTWOOD DR,,Habersham,131370006032,34.556807,-83.587659,Single family,3.0,2.0,1405.0,1999.0
143986973,315 HIGHLANDS DR,,Habersham,131370002033,34.69939,-83.472982,Single family,4.0,4.0,2707.0,2002.0
85842643,700 ROCKY RIDGE TRL,,Habersham,131370006031,34.520712,-83.636828,Single family,4.0,3.0,1876.0,1996.0
139492253,216 HEINDEL ST,Baldwin City,Habersham,131370006042,34.489669,-83.543607,Single family,3.0,3.0,1965.0,1986.0
85134347,466 N QUAIL TRL,,Habersham,131370002041,34.639547,-83.616353,Single family,2.0,2.0,1440.0,1983.0
89996334,2514 HIGHWAY 197 N,,Habersham,131370002034,34.651391,-83.532959,Single family,3.0,1.0,1548.0,1966.0
88777921,216 DOGWOOD AVE,Cornelia City,Habersham,131370004002,34.508285,-83.519527,Single family,3.0,1.0,1247.0,1970.0
127198999,156 COPPER SPRINGS RD,,Habersham,131370005021,34.567556,-83.499235,Single family,3.0,2.0,1232.0,1999.0
170710761,160 HABERSHAM LANDING DR,Demorest City,Habersham,131370005022,34.568126,-83.558494,Single family,3.0,2.0,2078.0,2006.0
115647301,301 WHISPERING WATERS,,Habersham,131370002011,34.570012,-83.596972,Single family,4.0,5.0,2550.0,2005.0
88769927,643 CHENOCETAH DR,Cornelia City,Habersham,131370004002,34.505904,-83.514763,Single family,3.0,2.0,2001.0,1957.0
73922067,125 SAVANNAH RIDGE TRL,,Habersham,131370002012,34.58012,-83.62961,Single family,4.0,3.0,1440.0,1997.0
66390411,2833 HABERSHAM MILL RD,,Habersham,131370002011,34.599809,-83.563783,Single family,2.0,0.0,1232.0,1930.0
74226227,139 ABBINGTON WAY,,Habersham,131370003002,34.62489,-83.489632,Single family,4.0,4.0,2828.0,2019.0
137076003,1087 WASHINGTON ST,Clarkesville City,Habersham,131370003002,34.603106,-83.518795,Single family,2.0,5.0,2695.0,1982.0
171125335,228 LITTLE EAGLE MOUNTAIN RD,,Habersham,131370002033,34.697939,-83.480282,Single family,5.0,5.0,3083.0,2001.0
66461202,607 JUD TENCH RD,,Habersham,131370005022,34.570996,-83.571863,Single family,3.0,2.0,1516.0,1983.0
83419639,760 ALFRED TAYLOR RD,,Habersham,131370002012,34.617561,-83.633065,Single family,3.0,2.0,1184.0,2000.0
150978110,236 BROOKWOOD LN,,Habersham,131370002031,34.794543,-83.578531,Single family,2.0,2.0,1792.0,1989.0
155513602,1594 CAMP CREEK RD,,Habersham,131370004001,34.53801,-83.509183,Single family,3.0,2.0,1554.0,2000.0
98775292,279 HIGHLAND POINTE DR,Baldwin City,Habersham,131370006012,34.489968,-83.588886,Single family,4.0,2.0,1526.0,2007.0
67864556,135 KING LOOP,,Habersham,131370006013,34.463116,-83.614953,Single family,3.0,3.0,1680.0,1970.0
197138310,458 STONINGTON DR,,Habersham,131370001001,34.612278,-83.4334,Single family,3.0,2.5,1880.0,2022.0
435222252,143 CHASE CIR,,Habersham,131370005011,34.538795,-83.52929,Single family,4.0,3.0,1807.0,2023.0
435222417,141 CHASE CIR,,Habersham,131370005011,34.538837,-83.529305,Single family,4.0,3.5,1807.0,2023.0
69783078,380 OLD MILL RD,,Habersham,131370006031,34.480084,-83.642186,Single family,3.0,4.0,2140.0,1994.0
125361004,745 ROCKFORD CREEK RD,,Habersham,131370001001,34.629111,-83.453183,Single family,3.0,3.0,2532.0,1984.0
74908811,120 CAPUTI DR,Alto Town,Habersham,131370006011,34.467402,-83.579885,Single family,3.0,2.0,1296.0,1971.0
90707063,280 RATHER HILL TRL,,Habersham,131370002032,34.698666,-83.627264,Single family,2.0,2.0,884.0,1984.0
120637640,266 DONALYN LN,Baldwin City,Habersham,131370006042,34.493229,-83.545773,Single family,3.0,2.0,1144.0,1979.0
149607571,166 RED OAK LN,,Habersham,131370002032,34.684953,-83.550781,Single family,2.0,2.0,1089.0,1999.0
96373355,5440 PIEDMONT MOUNTAIN RD,,Habersham,131370002032,34.73333,-83.600201,Single family,3.0,1.0,1344.0,1985.0
81461517,521 ALSTON TER,Cornelia City,Habersham,131370006041,34.508823,-83.550907,Single family,2.0,2.0,1118.0,1994.0
86171385,128 GRAND OAKS DR,,Habersham,131370002012,34.628889,-83.591405,Single family,3.0,2.0,1965.0,2000.0
85556691,462 OLD CLEVELAND RD,,Habersham,131370006044,34.519657,-83.536026,Single family,3.0,0.0,786.0,1940.0
86150611,538 OLD BURTON RD,,Habersham,131370002031,34.734453,-83.593874,Single family,3.0,2.0,2256.0,1985.0
177945733,286 EAGLES NEST DR,,Habersham,131370002041,34.618469,-83.568827,Single family,3.0,2.0,1495.0,2000.0
162545863,120 OAKEY MOUNTAIN RD,,Habersham,131370002032,34.709735,-83.527102,Single family,3.0,2.0,1248.0,2003.0
131740010,278 EASTSIDE DR,,Habersham,131370005023,34.550684,-83.542344,Single family,3.0,1.0,1519.0,1982.0
145827679,216 CHASE CIR,,Habersham,131370005011,34.537721,-83.529302,Single family,3.0,2.0,1152.0,1979.0
96578956,1119 CHASE RD,,Habersham,131370005012,34.526434,-83.516703,Single family,3.0,1.0,660.0,1937.0
99533367,246 STEWART LN,Clarkesville City,Habersham,131370003002,34.613422,-83.514848,Single family,3.0,2.0,1860.0,1986.0
113694083,3746 TALMADGE DR,,Habersham,131370001001,34.631236,-83.446054,Single family,2.0,2.0,1949.0,1988.0
125178602,120 GOLDUST AVE,,Habersham,131370002034,34.6354,-83.516459,Single family,2.0,1.0,1356.0,1974.0
89722479,1401 NEW LIBERTY RD,,Habersham,131370002034,34.641466,-83.50384,Single family,1.0,1.0,1096.0,1952.0
71568086,370 WOOD ST,Cornelia City,Habersham,131370006044,34.518104,-83.537296,Single family,2.0,1.0,900.0,1954.0
95274709,2738 J WARREN RD,,Habersham,131370005011,34.537018,-83.543058,Single family,2.0,1.0,1248.0,1978.0
78829921,2808 MUD CREEK RD,,Habersham,131370006012,34.491577,-83.610718,Single family,2.0,2.0,1260.0,1974.0
158476690,1719 CHASE RD,,Habersham,131370005011,34.534326,-83.517736,Single family,3.0,2.0,1878.0,2006.0
155638953,654 IVY HILLS CIR,Mount Airy Town,Habersham,131370004003,34.534493,-83.471641,Single family,3.0,2.0,1411.0,2008.0
73065920,146 RIVER SWING RD,,Habersham,131370006031,34.529972,-83.630526,Single family,3.0,3.0,1600.0,1990.0
81333568,345 FARLINGER ST,Cornelia City,Habersham,131370005012,34.516852,-83.519849,Single family,3.0,2.0,1120.0,1980.0
89365534,1064 HIGHWAY 105,,Habersham,131370002012,34.594358,-83.618532,Single family,4.0,3.0,2419.0,1968.0
197502315,150 HABERSHAM XING,,Habersham,131370002011,34.609013,-83.56788,Single family,3.0,0.0,3038.0,1947.0
172642470,2672 ORCHARD DR,,Habersham,131370001002,34.707322,-83.468979,Single family,3.0,4.0,3332.0,2000.0
100306407,205 OLD STAGE COACH RD,,Habersham,131370001002,34.710099,-83.436434,Single family,3.0,2.0,1096.0,1990.0
115135273,204 SUGAR MAPLE DR,Cornelia City,Habersham,131370005012,34.52105,-83.518752,Single family,3.0,2.0,1734.0,2009.0
89310954,170 PINE KNL,Alto Town,Habersham,131370006011,34.466735,-83.578658,Single family,4.0,2.0,1394.0,1976.0
89521677,431 TWILIGHT HLS,,Habersham,131370006032,34.55635,-83.594911,Single family,1.0,1.0,504.0,1985.0
160651814,133 HILLANDALE ST,,Habersham,131370005012,34.524006,-83.518555,Single family,3.0,3.0,1996.0,1974.0
125353668,305 WARD RD,,Habersham,131370006032,34.52777,-83.561453,Single family,3.0,2.0,1612.0,2002.0
173688487,1600 BEAR GAP RD,,Habersham,131370001002,34.720237,-83.4454,Single family,3.0,3.0,1778.0,1995.0
71788205,1535 HEADS FERRY RD,,Habersham,131370006031,34.517006,-83.652376,Single family,5.0,4.0,1872.0,1980.0
119909881,1680 SOQUE WILDERNESS RD,,Habersham,131370002032,34.687666,-83.553168,Single family,2.0,3.0,2136.0,1995.0
71812126,135 PIPPIN CIR,,Habersham,131370001002,34.708736,-83.451187,Single family,3.0,3.0,2468.0,2004.0
70485675,345 LOCKE RD,,Habersham,131370005011,34.542787,-83.529839,Single family,3.0,1.0,1278.0,1976.0
86585527,121 NEW LIBERTY ESTATES RD,,Habersham,131370002033,34.680538,-83.485835,Single family,3.0,2.0,1821.0,2019.0
115956647,170 ROLLING MEADOW DR,,Habersham,131370004003,34.536993,-83.476665,Single family,4.0,3.0,1350.0,1989.0
78331754,1360 ORCHARD DR,,Habersham,131370001002,34.706059,-83.457974,Single family,4.0,5.0,3927.0,2004.0
451708892,117 CHASE XING,,Habersham,131370005011,34.53781,-83.51735,Single family,3.0,2.0,,
82001090,158 APPLE PIE RIDGE CIR,,Habersham,131370006011,34.479367,-83.56311,Single family,2.0,2.0,2179.0,1967.0
129805580,380 EASTSIDE DR,,Habersham,131370005023,34.551409,-83.540637,Single family,3.0,1.0,960.0,1977.0
94150150,536 OLD RIVER RD,,Habersham,131370006031,34.534805,-83.625002,Single family,3.0,2.0,1802.0,1998.0
94194713,189 CHASE CIR,,Habersham,131370005011,34.538366,-83.528754,Single family,3.0,2.0,1404.0,1978.0
117082489,269 SHERWOOD DR,,Habersham,131370003002,34.618263,-83.51554,Single family,3.0,1.5,1695.0,1972.0
99376478,169 DONALYN LN,Baldwin City,Habersham,131370006042,34.493803,-83.544246,Single family,4.0,3.0,1954.0,2004.0
92053620,695 RUDESEAL RD,,Habersham,131370004004,34.576284,-83.477183,Single family,2.0,1.0,864.0,1973.0
104715646,2382 DEMOREST MOUNT AIRY HWY,,Habersham,131370005021,34.552685,-83.519354,Single family,3.0,1.0,2080.0,1912.0
82535783,353 SEYE WAILO TRL,,Habersham,131370002032,34.697789,-83.622317,Single family,2.0,3.0,1486.0,2009.0
82458533,416 LAKEVIEW HEIGHTS CIR,,Habersham,131370004001,34.530615,-83.509932,Single family,3.0,2.0,1880.0,1963.0
65100949,427 CHANDLER HEIGHTS CIR,Baldwin City,Habersham,131370006011,34.485169,-83.57096,Single family,3.0,2.0,2028.0,1991.0
85584618,386 HOLLYWOOD CHURCH RD,,Habersham,131370001001,34.65156,-83.453526,Single family,3.0,2.0,1704.0,1970.0
